21.12.2020;7630.07
18.12.2020;7659.75
17.12.2020;7686.18
16.12.2020;7641.82
15.12.2020;7628.28
14.12.2020;7530.87
11.12.2020;7562.46
10.12.2020;7571.87
09.12.2020;7581.06
08.12.2020;7641.43
07.12.2020;7620.00
04.12.2020;7634.77
03.12.2020;7567.44
02.12.2020;7570.76
01.12.2020;7556.52
30.11.2020;7472.06
27.11.2020;7505.38
25.11.2020;7486.68
24.11.2020;7498.29
23.11.2020;7378.94
20.11.2020;7336.76
19.11.2020;7386.86
18.11.2020;7357.34
17.11.2020;7442.04
16.11.2020;7476.79
13.11.2020;7390.61
12.11.2020;7290.69
11.11.2020;7362.65
10.11.2020;7306.75
09.11.2020;7315.77
06.11.2020;7230.51
05.11.2020;7231.67
04.11.2020;7092.30
03.11.2020;6939.30
02.11.2020;6817.89
30.10.2020;6734.84
29.10.2020;6816.79
28.10.2020;6735.75
27.10.2020;6982.14
26.10.2020;7003.21
23.10.2020;7135.81
22.10.2020;7111.17
21.10.2020;7073.65
20.10.2020;7089.06
19.10.2020;7055.58
16.10.2020;7172.70
15.10.2020;7171.61
14.10.2020;7182.38
13.10.2020;7229.55
12.10.2020;7275.43
09.10.2020;7157.92
08.10.2020;7095.40
07.10.2020;7036.91
06.10.2020;6916.40
05.10.2020;7014.23
02.10.2020;6889.65
01.10.2020;6956.20
30.09.2020;6918.83
29.09.2020;6861.96
28.09.2020;6894.27
25.09.2020;6784.95
24.09.2020;6678.04
23.09.2020;6657.82
22.09.2020;6819.08
21.09.2020;6748.08
18.09.2020;6826.72
17.09.2020;6903.82
16.09.2020;6962.29
15.09.2020;6994.33
14.09.2020;6957.91
11.09.2020;6868.22
10.09.2020;6864.23
09.09.2020;6986.76
08.09.2020;6848.42
04.09.2020;7043.62
03.09.2020;7101.38
02.09.2020;7358.48
01.09.2020;7246.37
31.08.2020;7192.11
28.08.2020;7207.10
27.08.2020;7158.18
26.08.2020;7145.77
25.08.2020;7073.60
24.08.2020;7048.17
21.08.2020;6977.27
20.08.2020;6952.92
19.08.2020;6930.80
18.08.2020;6960.30
17.08.2020;6943.22
14.08.2020;6924.28
13.08.2020;6924.96
12.08.2020;6937.44
11.08.2020;6840.67
10.08.2020;6895.59
07.08.2020;6876.65
06.08.2020;6870.86
05.08.2020;6826.22
04.08.2020;6782.60
03.08.2020;6758.20
31.07.2020;6709.81
30.07.2020;6658.02
29.07.2020;6682.01
28.07.2020;6599.97
27.07.2020;6642.90
24.07.2020;6594.10
23.07.2020;6635.04
22.07.2020;6717.29
21.07.2020;6678.74
20.07.2020;6667.45
17.07.2020;6611.86
16.07.2020;6592.75
15.07.2020;6615.07
14.07.2020;6555.40
13.07.2020;6467.84
10.07.2020;6528.96
09.07.2020;6461.31
08.07.2020;6496.14
07.07.2020;6445.59
06.07.2020;6516.05
02.07.2020;6414.16
01.07.2020;6383.76
30.06.2020;6351.67
29.06.2020;6254.78
26.06.2020;6163.50
25.06.2020;6316.45
24.06.2020;6247.66
23.06.2020;6413.44
22.06.2020;6385.91
19.06.2020;6344.70
18.06.2020;6379.56
17.06.2020;6375.54
16.06.2020;6398.58
15.06.2020;6279.40
12.06.2020;6227.42
11.06.2020;6145.30
10.06.2020;6529.42
09.06.2020;6564.27
08.06.2020;6615.40
05.06.2020;6536.58
04.06.2020;6369.54
03.06.2020;6389.67
02.06.2020;6303.00
01.06.2020;6251.48
29.05.2020;6227.81
28.05.2020;6197.02
27.05.2020;6209.38
26.05.2020;6118.54
22.05.2020;6044.16
21.05.2020;6028.93
20.05.2020;6075.76
19.05.2020;5975.15
18.05.2020;6037.90
15.05.2020;5852.84
14.05.2020;5829.33
13.05.2020;5761.70
12.05.2020;5863.68
11.05.2020;5985.66
08.05.2020;5984.55
07.05.2020;5884.14
06.05.2020;5815.17
05.05.2020;5855.58
04.05.2020;5803.12
01.05.2020;5778.53
30.04.2020;5944.68
29.04.2020;5999.74
28.04.2020;5844.18
27.04.2020;5874.94
24.04.2020;5789.65
23.04.2020;5710.04
22.04.2020;5712.65
21.04.2020;5584.44
20.04.2020;5761.00
17.04.2020;5865.90
16.04.2020;5712.60
15.04.2020;5679.53
14.04.2020;5807.10
13.04.2020;5634.15
09.04.2020;5691.54
08.04.2020;5609.55
07.04.2020;5423.52
06.04.2020;5432.17
03.04.2020;5075.16
02.04.2020;5152.47
01.04.2020;5036.64
31.03.2020;5269.20
30.03.2020;5354.39
27.03.2020;5179.92
26.03.2020;5360.49
25.03.2020;5045.35
24.03.2020;4987.80
23.03.2020;4559.50
20.03.2020;4697.09
19.03.2020;4909.13
18.03.2020;4885.76
17.03.2020;5152.83
16.03.2020;4861.22
13.03.2020;5522.85
12.03.2020;5051.97
11.03.2020;5581.76
10.03.2020;5868.11
09.03.2020;5591.74
06.03.2020;6050.80
05.03.2020;6155.58
04.03.2020;6370.35
03.03.2020;6112.07
02.03.2020;6288.64
28.02.2020;6011.73
27.02.2020;6060.67
26.02.2020;6339.38
25.02.2020;6363.37
24.02.2020;6561.94
21.02.2020;6788.60
20.02.2020;6860.52
19.02.2020;6886.47
18.02.2020;6853.04
14.02.2020;6872.68
13.02.2020;6858.92
12.02.2020;6867.92
11.02.2020;6823.59
10.02.2020;6811.83
07.02.2020;6761.26
06.02.2020;6796.64
05.02.2020;6772.98
04.02.2020;6697.49
03.02.2020;6598.63
31.01.2020;6551.00
30.01.2020;6668.52
29.01.2020;6646.69
28.01.2020;6652.30
27.01.2020;6585.95
24.01.2020;6691.22
23.01.2020;6752.09
22.01.2020;6743.90
21.01.2020;6741.71
17.01.2020;6759.51
16.01.2020;6733.35
15.01.2020;6677.25
14.01.2020;6664.66
13.01.2020;6674.13
10.01.2020;6627.87
09.01.2020;6646.84
08.01.2020;6601.15
07.01.2020;6568.74
06.01.2020;6586.54
03.01.2020;6563.32
02.01.2020;6609.29
31.12.2019;6553.57
30.12.2019;6533.91
27.12.2019;6571.03
26.12.2019;6570.71
24.12.2019;6536.58
23.12.2019;6537.40
20.12.2019;6531.75
19.12.2019;6499.26
18.12.2019;6470.00
17.12.2019;6472.24
16.12.2019;6470.03
13.12.2019;6423.93
12.12.2019;6422.35
11.12.2019;6366.84
10.12.2019;6348.31
09.12.2019;6355.07
06.12.2019;6374.70
05.12.2019;6316.69
04.12.2019;6305.49
03.12.2019;6265.22
02.12.2019;6306.88
29.11.2019;6361.56
27.11.2019;6385.76
26.11.2019;6358.46
25.11.2019;6344.36
22.11.2019;6296.34
21.11.2019;6282.59
20.11.2019;6292.17
19.11.2019;6314.66
18.11.2019;6318.02
15.11.2019;6314.74
14.11.2019;6265.42
13.11.2019;6258.58
12.11.2019;6253.91
11.11.2019;6243.81
08.11.2019;6256.11
07.11.2019;6238.99
06.11.2019;6219.10
05.11.2019;6214.28
04.11.2019;6221.63
01.11.2019;6198.59
31.10.2019;6138.73
30.10.2019;6156.93
29.10.2019;6136.47
28.10.2019;6141.51
25.10.2019;6107.42
24.10.2019;6082.54
23.10.2019;6070.87
22.10.2019;6053.42
21.10.2019;6074.90
18.10.2019;6033.26
17.10.2019;6056.84
16.10.2019;6039.69
15.10.2019;6051.39
14.10.2019;5991.72
11.10.2019;6000.04
10.10.2019;5934.56
09.10.2019;5896.60
08.10.2019;5841.57
07.10.2019;5933.76
04.10.2019;5960.43
03.10.2019;5876.86
02.10.2019;5828.93
01.10.2019;5935.20
30.09.2019;6008.59
27.09.2019;5978.11
26.09.2019;6009.19
25.09.2019;6023.46
24.09.2019;5986.58
23.09.2019;6036.90
20.09.2019;6037.50
19.09.2019;6066.90
18.09.2019;6066.42
17.09.2019;6064.31
16.09.2019;6048.67
13.09.2019;6067.50
12.09.2019;6070.23
11.09.2019;6051.87
10.09.2019;6008.12
09.09.2019;6005.99
06.09.2019;6006.07
05.09.2019;6000.38
04.09.2019;5921.96
03.09.2019;5857.95
30.08.2019;5898.23
29.08.2019;5893.65
28.08.2019;5818.84
27.08.2019;5780.79
26.08.2019;5799.34
23.08.2019;5735.63
22.08.2019;5888.37
21.08.2019;5891.19
20.08.2019;5842.76
19.08.2019;5888.93
16.08.2019;5818.17
15.08.2019;5734.49
14.08.2019;5719.30
13.08.2019;5890.16
12.08.2019;5804.25
09.08.2019;5873.47
08.08.2019;5911.66
07.08.2019;5801.32
06.08.2019;5796.72
05.08.2019;5721.80
02.08.2019;5897.10
01.08.2019;5939.83
31.07.2019;5993.17
30.07.2019;6058.96
29.07.2019;6074.01
26.07.2019;6083.82
25.07.2019;6039.13
24.07.2019;6071.05
23.07.2019;6042.48
22.07.2019;6001.28
19.07.2019;5984.20
18.07.2019;6021.15
17.07.2019;5999.05
16.07.2019;6038.40
15.07.2019;6058.83
12.07.2019;6057.77
11.07.2019;6029.33
10.07.2019;6015.56
09.07.2019;5988.48
08.07.2019;5979.34
05.07.2019;6008.31
03.07.2019;6018.54
02.07.2019;5971.29
01.07.2019;5953.63
28.06.2019;5908.25
27.06.2019;5874.15
26.06.2019;5850.90
25.06.2019;5858.13
24.06.2019;5914.29
21.06.2019;5924.54
20.06.2019;5931.66
19.06.2019;5875.45
18.06.2019;5857.95
17.06.2019;5801.40
14.06.2019;5795.96
13.06.2019;5804.53
12.06.2019;5779.12
11.06.2019;5790.83
10.06.2019;5792.56
07.06.2019;5765.66
06.06.2019;5705.22
05.06.2019;5668.89
04.06.2019;5622.31
03.06.2019;5504.05
31.05.2019;5519.27
30.05.2019;5591.97
29.05.2019;5579.51
28.05.2019;5618.18
24.05.2019;5665.60
23.05.2019;5657.10
22.05.2019;5724.71
21.05.2019;5740.81
20.05.2019;5692.30
17.05.2019;5730.89
16.05.2019;5763.95
15.05.2019;5711.49
14.05.2019;5677.20
13.05.2019;5631.41
10.05.2019;5770.44
09.05.2019;5747.08
08.05.2019;5762.48
07.05.2019;5771.59
06.05.2019;5868.45
03.05.2019;5894.30
02.05.2019;5837.46
01.05.2019;5849.65
30.04.2019;5893.81
29.04.2019;5888.05
26.04.2019;5881.48
25.04.2019;5853.87
24.04.2019;5856.03
23.04.2019;5868.88
22.04.2019;5817.16
18.04.2019;5811.13
17.04.2019;5801.83
16.04.2019;5814.46
15.04.2019;5811.51
12.04.2019;5815.04
11.04.2019;5776.28
10.04.2019;5775.99
09.04.2019;5755.49
08.04.2019;5788.86
05.04.2019;5782.70
04.04.2019;5755.96
03.04.2019;5742.67
02.04.2019;5730.35
01.04.2019;5730.04
29.03.2019;5664.46
28.03.2019;5626.32
27.03.2019;5605.32
26.03.2019;5631.39
25.03.2019;5591.23
22.03.2019;5595.50
21.03.2019;5703.28
20.03.2019;5641.74
19.03.2019;5658.15
18.03.2019;5658.73
15.03.2019;5637.77
14.03.2019;5609.58
13.03.2019;5612.56
12.03.2019;5573.44
11.03.2019;5556.77
08.03.2019;5476.39
07.03.2019;5487.56
06.03.2019;5531.34
05.03.2019;5567.40
04.03.2019;5573.53
01.03.2019;5595.11
28.02.2019;5556.49
27.02.2019;5570.57
26.02.2019;5572.74
25.02.2019;5577.09
22.02.2019;5569.45
21.02.2019;5533.80
20.02.2019;5552.90
19.02.2019;5541.98
15.02.2019;5533.27
14.02.2019;5473.33
13.02.2019;5485.97
12.02.2019;5468.98
11.02.2019;5399.00
08.02.2019;5395.12
07.02.2019;5389.69
06.02.2019;5439.80
05.02.2019;5451.40
04.02.2019;5425.80
01.02.2019;5389.19
31.01.2019;5383.63
30.01.2019;5336.60
29.01.2019;5254.31
28.01.2019;5261.88
25.01.2019;5303.51
24.01.2019;5258.69
23.01.2019;5251.29
22.01.2019;5239.75
18.01.2019;5314.78
17.01.2019;5245.48
16.01.2019;5205.45
15.01.2019;5193.78
14.01.2019;5138.58
11.01.2019;5165.15
10.01.2019;5165.90
09.01.2019;5142.66
08.01.2019;5120.04
07.01.2019;5070.76
04.01.2019;5035.45
03.01.2019;4868.30
02.01.2019;4990.56
31.12.2018;4984.22
28.12.2018;4941.61
27.12.2018;4946.94
26.12.2018;4904.49
24.12.2018;4672.66
21.12.2018;4802.51
20.12.2018;4903.46
19.12.2018;4981.92
18.12.2018;5059.34
17.12.2018;5058.58
14.12.2018;5165.60
13.12.2018;5265.46
12.12.2018;5265.53
11.12.2018;5237.10
10.12.2018;5238.70
07.12.2018;5229.44
06.12.2018;5353.43
04.12.2018;5359.91
03.12.2018;5538.86
30.11.2018;5478.91
29.11.2018;5433.49
28.11.2018;5444.12
27.11.2018;5321.52
26.11.2018;5304.17
23.11.2018;5222.43
21.11.2018;5256.61
20.11.2018;5240.23
19.11.2018;5336.70
16.11.2018;5426.86
15.11.2018;5414.43
14.11.2018;5355.94
13.11.2018;5395.37
12.11.2018;5403.19
09.11.2018;5511.79
08.11.2018;5562.00
07.11.2018;5573.06
06.11.2018;5457.25
05.11.2018;5422.88
02.11.2018;5392.53
01.11.2018;5426.33
31.10.2018;5369.49
30.10.2018;5311.67
29.10.2018;5229.28
26.10.2018;5263.74
25.10.2018;5356.54
24.10.2018;5258.61
23.10.2018;5426.08
22.10.2018;5455.88
19.10.2018;5479.30
18.10.2018;5481.13
17.10.2018;5560.62
16.10.2018;5561.80
15.10.2018;5444.61
12.10.2018;5476.83
11.10.2018;5399.54
10.10.2018;5512.94
09.10.2018;5700.23
08.10.2018;5706.66
05.10.2018;5708.90
04.10.2018;5740.56
03.10.2018;5786.48
02.10.2018;5782.37
01.10.2018;5784.45
28.09.2018;5763.42
27.09.2018;5763.22
26.09.2018;5746.27
25.09.2018;5765.25
24.09.2018;5772.36
21.09.2018;5792.72
20.09.2018;5794.72
19.09.2018;5749.39
18.09.2018;5742.18
17.09.2018;5711.29
14.09.2018;5743.19
13.09.2018;5740.75
12.09.2018;5709.08
11.09.2018;5706.99
10.09.2018;5685.34
07.09.2018;5674.58
06.09.2018;5686.70
05.09.2018;5705.86
04.09.2018;5721.86
31.08.2018;5730.80
30.08.2018;5729.45
29.08.2018;5754.00
28.08.2018;5720.89
27.08.2018;5719.30
24.08.2018;5675.12
23.08.2018;5640.10
22.08.2018;5649.31
21.08.2018;5651.39
20.08.2018;5639.53
17.08.2018;5625.66
16.08.2018;5606.56
15.08.2018;5560.85
14.08.2018;5602.41
13.08.2018;5566.36
10.08.2018;5588.66
09.08.2018;5627.00
08.08.2018;5633.67
07.08.2018;5634.98
06.08.2018;5619.05
03.08.2018;5598.71
02.08.2018;5572.08
01.08.2018;5544.19
31.07.2018;5549.96
30.07.2018;5522.81
27.07.2018;5554.31
26.07.2018;5590.99
25.07.2018;5607.99
24.07.2018;5557.37
23.07.2018;5530.65
20.07.2018;5520.50
19.07.2018;5525.51
18.07.2018;5546.86
17.07.2018;5534.91
16.07.2018;5512.92
13.07.2018;5518.33
12.07.2018;5512.36
11.07.2018;5464.01
10.07.2018;5503.05
09.07.2018;5483.89
06.07.2018;5434.36
05.07.2018;5388.28
03.07.2018;5340.93
02.07.2018;5367.49
29.06.2018;5350.83
28.06.2018;5346.44
27.06.2018;5312.89
26.06.2018;5359.01
25.06.2018;5347.23
22.06.2018;5421.63
21.06.2018;5411.40
20.06.2018;5445.43
19.06.2018;5436.13
18.06.2018;5457.83
15.06.2018;5469.37
14.06.2018;5474.37
13.06.2018;5459.21
12.06.2018;5481.07
11.06.2018;5471.29
08.06.2018;5465.42
07.06.2018;5448.18
06.06.2018;5451.09
05.06.2018;5404.62
04.06.2018;5400.50
01.06.2018;5376.29
31.05.2018;5318.10
30.05.2018;5353.76
29.05.2018;5285.70
25.05.2018;5347.31
24.05.2018;5359.32
23.05.2018;5369.99
22.05.2018;5352.45
21.05.2018;5369.19
18.05.2018;5329.66
17.05.2018;5343.29
16.05.2018;5346.33
15.05.2018;5323.23
14.05.2018;5359.66
11.05.2018;5354.69
10.05.2018;5343.70
09.05.2018;5292.90
08.05.2018;5241.53
07.05.2018;5242.87
04.05.2018;5224.71
03.05.2018;5157.70
02.05.2018;5168.79
01.05.2018;5206.31
30.04.2018;5193.04
27.04.2018;5235.73
26.04.2018;5229.61
25.04.2018;5175.59
24.04.2018;5166.10
23.04.2018;5236.04
20.04.2018;5235.75
19.04.2018;5280.57
18.04.2018;5310.32
17.04.2018;5305.90
16.04.2018;5249.94
13.04.2018;5207.57
12.04.2018;5222.54
11.04.2018;5179.19
10.04.2018;5207.73
09.04.2018;5121.90
06.04.2018;5103.35
05.04.2018;5217.62
04.04.2018;5181.31
03.04.2018;5121.70
02.04.2018;5057.69
29.03.2018;5173.19
28.03.2018;5102.69
27.03.2018;5116.75
26.03.2018;5206.69
23.03.2018;5069.03
22.03.2018;5177.52
21.03.2018;5310.96
20.03.2018;5320.20
19.03.2018;5312.23
16.03.2018;5388.74
15.03.2018;5379.39
